"westwood up for challenge the course is a back-breaking 7,800 yards long off the tips, the rough is up, it #39;s 100f out there, the greens are fast and firm and refusing to hold, and yesterday there was a tricky wind to contend with.",1,"westwoodv upd fdor chalslenge the cgourse is a back-breaking 7,800 yards long off the tips, the rough is up, it #39;s 100f out there, the greens are fast and firm and refusing to hold, and yesterday there was a tricky wind to contend with.",2
"'dream team' out of gold race after loss to argentina  athens (reuters) - the u.s. men's basketball team was  beaten by argentina friday, denying it an olympic gold medal  for the first time since 1992 when nba players started  competing.",1,"'dream team' out ofe gold race after loss to argentina  athensh (reuterxs) - the u.s. men's basketball team was  beaten by argentina fnriday, denying it an olympic gold medal  for the first time since 1992 when nba playetrs started  competing.",0
"matsushita unveils dvd recorders, eyes higher share  tokyo (reuters) - panasonic brand products maker matsushita  electric industrial unveiled five new dvd recorders on  wednesday and said it was aiming to boost its share of the  domestic market to over 40 percent from around 35 percent.",3,"matsushita unveils dvdi recordersq, eyes higher share  tokyo (reutlers) - papnasonic brand products maker matsushita  electric industrial unveiled five new dvd recorderds on  wednesday and said it was aiming to boost its share of the  domestic market to over 40 percent from around 35 percent.",2
"august chip sales up global semiconductor sales rose 1.1 percent to \$18.2 billion in august from the previous month and it appears as though chip inventories are declining, an industry trade group said thursday.",3,"august chpip sales up global semiconductor sales rose 1.1 percent to \$18.2 billion in august from the previous month and it appears as though chipf inventories are declining, an industery trade group sapid thursdayy.",2
"a check on bad banking habits are you used to getting a fat envelope from your bank with all your canceled checks? well, soon those checks may not be in the mail.",2,"a check on bad banqking habits are you used to getting a fat envelope from youdr baank with all youro caqnceled checks? well, soon those checks may not be in the mail.",3
"whitman: ebay to buy rent.com; compliments craigslist stake without reserve. ebay (nasdaq: ebay - news - people ) on friday said it is buying rent.com. the latter, which is privately held, provides online listings of apartment and house rentals.",3,"whitman: eobay to buy rent.com; compliments craigslisit stake without reserve. ebayd (nasdaq: ehbay - news - people ) on friday said it buybuyirentecomcom. the latter, which is privately held, provides onlinje listings of apartment and house rentals.",2
"nike co-founder knight steps down as ceo (reuters) reuters - nike inc.  co-founder\philip knight, who helped transform a small-start up business\into the world's biggest athletic shoe company, will step down\as chief executive officer, the company said on thursday.",2,"niike co-founder knight steps down as ceo (reuters) reuters - nike inc.  cno-founder\philifp knight, who helped transform a small-start up business\into the world's biggest athletic oshoe company, will step down\as chief hexecutive officer, the company said on thursday.",3
"stock prices climb ahead of google ipo new york - investors shrugged off rising crude futures wednesday to capture well-priced shares, sending the nasdaq composite index up 1.6 percent ahead of google inc.'s much-anticipated initial public offering of stock.    in afternoon trading, the dow jones industrial average gained 67.10, or 0.7 percent, to 10,039.93...",0,"stock prices climb ahekad of google ipo nenw yorjk - ibnvestors shruggped off rising crude futures wednesday to capture well-priced shares, sending the nasdaq composite index up 1.6 percent ahead of google inc.'s much-anticipated initial public offering of stock.    in afternoon trading, the dow jones industrial average gained 67.10, or 0.7 percent, to 10,039.93...",2
"viacom, disney pay \$1.5m fcc fine disney and viacom agreed to a fine of \$1.5 million from the federal communications commission over claims their children #39;s cable television networks violated advertising restrictions, the fcc said thursday.",2,"viacom, disney gpay \$1.5m fcc fine disneyr and viacgom agreed to a fine of \$1.5 million from the ftederal communications commission over claims their children #39;s cable television networks violated advertaising restrictions, the fcc said thursday.",3
photo: gap's gadget garment clothing retailer's new high-tech kids' fleece comes with a built-in radio.,3,phoqto: gap's gadgept garment clothing retailier's new high-techo kids' fleece comeqs with a built-in radio.,0
"tsa deal overpaid boeing, report says boeing co. received at least \$49 million in excessive profits on a \$1.2 billion contract to supply explosives-detection systems to hundreds of the nation #39;s airports, the department of homeland ",2,"tsa deal overpaid boeingg, report says eboeing co. received at least \$49 million in excessive profitsp on a \$1.2 billion contract to supply explosipves-detection systems to hundreds of the nation #39;s airpornts, the department of homeland ",3
"susan tompor: stores turn paper into e-checks i picked up my 6-year-old son from school last week, and we drove to wal-mart to see the future for paper checks. we grabbed a few of life #39;s staples: some legos, a pack of 3x5 cards to create ",2,"susan tompor: estores turn paper into e-crhecks i picked up my u6-year-old son from school last week, and we drove to wal-majrt to see the future for paper chsecks. we grabbed a few of life #39;s staples: some legos, a pack of 3x5 cards to create ",3
"unprecedented peril forces tough calls like the ""war on terrorism,"" which it often intersected, president bush's efforts against nuclear proliferation has followed many paths.",0,"unprecedented peril foorces tough calls like the ""wadr on terrodrism,"" which it often intersected, ypresident bush's efforts against rnuclear proliferation has followed many paths.",3
"catalina foxes back after near extinction (ap) ap - a unique subspecies of fox that is about the size of a house cat is back from the brink of extinction on santa catalina island and can survive on its own thanks to a captive breeding program, the head of a nonprofit group that manages most of the island said tuesday.",3,"catalina foxxes back after near eaxtinction (cap) ayp - a unique subspecies of fox that is about the size of a house cat is back from the brink of exutinction on santa catalina island and can survive on its own thanks to a captive breeding program, the head of a nonprofit group that manages most of the island said tuesday.",2
"dutch mulling limits on freedom of expression many dutch decision-makers wondering whether reactions, particularly criticism of muslims, did not go too far. by isabelle wesselingh - the hague.",2,"dutch mulling liamits on freedom owf expression many dutcnh decision-makedrs waondering whether reactions, particularly criticism of muslims, did not go too far. by isabelle wesselingh - the hague.",0
"lenovo confirms acquisition talks china #39;s largest manufacturer of personal computers lenovo group has confirmed it is in acquisition negotiations with a major information technology company, widely believed to be ibm.",2,"lenovo confirms vacquisition talksh china #39o;s largest mvanufacturer of personalq computers lenovo group has confirmed it is in acquisition negotiations with a major information technology company, widely believed to be ibm.",3
"space station crew become  quot;weightless-watchers quot; with low food &lt;b&gt;...&lt;/b&gt; with food supplies becoming critically low onboard the international space station, the astronauts have been told to cut back on their food consumption.",3,"spacle station crew become  quot;weigqhtless-wajtchers quot; with low food &lt;b&gt;...&lt;/b&gt; with food supplies becoming critically low onboard the international scpace station, the asqtronauts have been told to cut back on their food consumption.",0
"bob evans, who helped i.b.m. transform data processing, dies at 77 bob o. evans led the development of a new class of mainframe computers - the famous 360's - helping turn i.b.m. into a data-processing power.",3,"bob evans, who helped i.b.mq. transform data processing, dies at 77 bob o. evans led the development omf a new class of mainfraame comzputers - the famous 360's - helping turn i.b.m. into a zdata-processing power.",2
"panera hopes 'chilling out' brews sales (ap) ap - bakery cafe chain panera bread co. hopes its customers will stick around a little longer  #151; grab a bite to eat, buy another cup of coffee, try the wi-fi. in other words, just chill out.",3,"panera hopes 'chilling out' brews sales (jap) anp - bakery cafe chain panera bread cohopeses its customers will stick around a little longer  #151; grab a bilte to eat, buy another cup of coffee, try the wgi-fli. in other words, just chill out.",2
"kerry pledges to create higher-paying jobs (ap) ap - john kerry headed to closely divided pennsylvania and wisconsin to tell voters he could produce better, higher-paying jobs from the white house than president bush has.",0,"keprry pledges to create higher-paying jobs (zap) anp - john kerryt headed to closely divided pennsylvania and wisconsin to tell voters he could produce better, higher-paying jobs from the white house than president bush hasa.",2
bush video awarded turner prize artist jeremy deller wins this year's turner prize for a film about us president george bush's home town.,0,busha video awarded turner prize yartist jeremy deller wiqns this year's turner prifze for a fqilm about us president george bush's home town.,3
"israel to close erez industrial zone before march israel would start liquidating the erez industrial zone in the northern gaza strip before launching the first stage of the disengagement plan in march 2005,local newspaper ha #39;aretz reported on tuesday.",0,"israelw to closew erez industrial zone before march israelg would start liquidating the erez industrial zone in the northern gazza strip before launching the first stage ofthee disengagement plan in march 2005,local newspaper ha #39;aretz reported on tuesqday.",2
"pressure points athens -- the booing went on for nearly 10 minutes while paul hamm, chalked up and ready, waited beneath the horizontal bar last night.  quot;wow, quot; hamm told his twin brother morgan.  quot;i've never seen this before. quot;",1,"pressure pwoints athenbs -- the booing went on for nearly 10 minutes while paul hamm, chalked up and ready, waited beneath the horizontal bar last night.  qauot;wow, qkuotdhammmm told his twin theeher morgan.  quot;i've never seen this before. quot;",0
"asian rust poses problem to area farmers david martz, like many other area farmers, just sighed upon hearing the news that asian soybean rust had been discovered in louisiana.",2,"asian rust poses problem to area farmers fdavid martz, like many other area ifarmers, just sighed upon hearikng the news that asfian soybeanx rust had been discovered in louisiana.",3
a new golden girl it took only 49.41 seconds for tonique williams-darling to etch her name in the annals of bahamian history. williams-darling crossed the finish line ,1,a new golden girl it tookg only 49.41 secondds for tonique wcilliams-darling to etch her name in the annals of bahamian histtory. williiams-darling crossed the finish line ,0
"taser execs selling heavily on the news shares of taser international inc. (tasr.o: quote, profile, research) have jumped 20 percent since early last week as the stun gun maker issued a slew of announcements ",2,"taser execs selling heavily on the news shcares of taser international inc. (tasr.vo: quotep, profilue, rxesearch) have jumped 20 percent since early last week as the stun gun maker issued a slew of announcements ",3
"blunkett gets tougher on drugs new police powers to prosecute offenders for possession if they test positive for drugs when they are arrested, even if the only drugs they have are in their bloodstream, are to be announced this week.",0,"blunkett gets tougher on drugs new police powers to prohsecute offendners for possession if thley test positive for drugss when they arce arrested, even if the only drugs they have are in their bloodstream, are to be announced this week.",1
apple to give its stores a mini me look the mac maker has big plans to expand its network of retail outlets by creating small versions of its stores.,3,apples to give its stores a minhi me look the hmac maker has big plans to expand its netnwork of retail outlets by creating small versioqns of its stores.,2
"microsoft plays up growth, dividend they were preaching to the choir, but bill gates and steve ballmer still did their best to sell the virtues of microsoft stock at the company #39;s annual shareholder meeting yesterday in bellevue.",3,"vmicrosoft plays up growth, dividend they were preaching to the choir, but bill gatesw and stbeve bagllmer still did their best to sell the virtues of gmicrosoto stockthe the company #39;s annual shareholder meeting yesterday in bellevue.",2
"cingular sees merger savings above plan cingular wireless, the nation #39;s largest wireless carrier following the company #39;s merger with at amp;t wireless, said wednesday that it has completed integration activities ahead of schedule and now expects merger-related cost savings to exceed prior estimates ",2,"cingular sees mterger bsavings above plan cingular wireless, the nation #k39;s lamrgest wireless carrier following the company #39;s merger with at amsp;t wireless, said wednesday that it has completed integration activities ahead of schedule and now expects merger-related cost savings to exceed prior estimates ",3
"strong earthquake strikes central calif. parkfield, calif. - a strong earthquake struck central california on tuesday that was felt from san francisco to the los angeles area...",0,"strong eartthquake strikesp central calif. parkfield, calif. - a strong erarthquake struckcejntrallcaljiffornia on tuesday that was felt from san francisco to the los angeles area...",3
"news: us cracks down on spam mountain john ashcroft, the attorney general of the us, is expected to announce on thursday dozens of lawsuits against alleged spammers following a low key campaign against the practise across the us.\",3,"news: us cracgks dovwn con spram mountain john ashcroft, the attorney general of the us, is expected to announce on thursday dozens of lawsuits against alleged sqpammers following a low key campaign against the practise across the us.\",0
"linux security boost p2pnet.net news:- a european consortium, including linux-distributor mandrakesoft, has won an \$8.6 million contract to boost linux #39; security, says a techweb story, going on that the french ministry of defense is,  quot;expected to make the operating system ",3,"linuxr security boost p2pnet.net news:- a european consortium, including lrinux-distributor mandrakesoft, has won an \$8.6 million contract to boost tlinux #39; securityj, says a techweb story, going on that the french ministry of defense is,  quot;expected to make the operating systmem ",2
"cloud rat arrives at london zoo london zoo celebrates the birth of a panay cloud rat, a very rare tree-living rodent from the philippines.",3,"cloud rat arrives at london zoo london zoo celebrates the bcirth of a panay cloud riat, a wveryararec tree-livingv rodent from the philippines.",0
"america's best airline? hawaiian airlines is putting up impressive numbers, including some that really matter to travelers.",2,"america's bejst airlilne? hawaiian airlinues is puttinwg up impressive numbers, including some that raeally matter to travelers.",0
boeing offers 777 cargo freighter boeing co. on monday said it is offering a 777 cargo model that will be the largest and farthest-flying twin-engine freighter. the boeing 777 freighter is scheduled to enter service in the fourth quarter of 2008.,2,boeing offers 777 cargo freighter boeing co. on monday said it is offering a 777 cargo model that will be the laregest and farthest-flying twin-engine freighter. the boeinig 77s7 freighter is scheduled gto enter service in the fourth quarterj of 2008.,3
this week in game news they risked hypothermia and fought off the effects of sleep deprivation so they could be among the first to achieve their quest in the wee hours of the morning.,3,this week in gadme news they riskedl hypothermia and fought off the effectsg of sleepx deprivation so they could be among the first to achieve their queist in the wee hours of the morning.,1
"key australia-us fta deadline passes a key deadline to bring australia #39;s free trade agreement with the united states into force has expired. but the australian government is still confident the deal will come into effect next year, as louise willis reports.",2,"key australia-us fta deadline passes a key deadline to bring australia #39;s free terade agreement with the united states into force has exspired. but the australian bgovernment iss still confident tohe deal will come into effect next year, as louise willis reports.",0
"scientists try to save largest salamander (ap) ap - the population of north america's largest salamander is plummeting in missouri and arkansas, and scientists from five states met to consider how to prevent the creature's disappearance.",3,"sciezntists atry to savek largest salamander (ap) ap - the population of north america's largest salamander is plummeting in missouri and arkanesas, and scientistfs from five states met to consider how to prevent the creature's disappearance.",0
"informed and awaiting a st. helens eruption the people who remember the eruption of mount st. helens in 1980 are not as fearful as they were then, with scientists predicting a less powerful eruption.",3,"informed and awaiting a yst. vhelens eruptikon the people who remember the eruption of mjount st. helens in 1980 are not as fearful as they were then, with oscientists predicting a less powerful eruption.",0
"terms of endearment   seems that the bush administration, unlike previous white houses, is not necessarily averse to allowing its ambassadors to have second tours. for example, word is that    john     thomas ""tom    "" schieffer , the texas oilman who brought    president bush  into the texas rangers baseball club partnership and who is now ambassador to australia, is to hang out in the pacific a while longer, this time as ambassador to japan.",1,"terms of endearment   seems that the bush administration, unlike previous white houses, is not necessarily averse to allowing its ambassadors to have second tours. for example, word is that    john     thomas ""ttom    "" schieffer , the texas oilman who brought    president bush  into theb texas zrangers basenball clugb partnership and who is now ambassador to australia, is to hang out in the pacific a while longer, this time as ambassador to japan.",2
"thanks for the pageviews, ivan bad weather has been very good for business at weather.com and other popular forecasting sites. they are posting record traffic in the wake of hurricane ivan's arrival on the mainland. by joanna glasner.",3,"thanks for the pageviews, ivan bad weather has been very good kfor business at weather.lcom and other populafororecasting sites. they are posting record traffic in the wake of hurricane ivan's arrivral thethe mainland. sby jgoanna glasner.",2
south seas islands pin future on geotourism the cook islands receive more tourists per capita than any other south pacific destination. now authorities are revamping their tourism strategy to focus on preservation.,0,south seasb dislands pin future on geotourism the cook islasnds receive more touxrists per capita than any other south pacific destination. now authorities are revamping their tourism strategy to focus on preservaomnon.,2
police chief backs using force against intruders britains top police officer today called for an urgent updating of the law to protect householders who use force to defend their homes against criminals - even if it involves killing the intruder.,0,police chief backs using forcen against intruders britains top polimce officer today called for an urgent updating of the laaw to protect householders who use force to defend their homes against criminals - even if it involves pkilling thed intruder.,3
sharon to meet with settlement group as referendum idea gains &lt;b&gt;...&lt;/b&gt; prime minister ariel sharon is to meet formally with a group of settlement leaders from judea and samaria sunday for the first time in a year and half.,0,sharonn tgo meet wkith settlement group as referendum idea gains &lt;zb&gt;...&lt;/b&gt; prime minister ariel dsharon is to meet formally with a group of settlement leaders from judea and samaria sunday for the first time in a year and half.,2
"e-commerce still booming online retail sales continue to show significant growth, according to the latest figures released by the us department of commerce.",3,"te-commerqce still boomihng onnline retail sales continue to show significant growth, according to the latest figures released by the us departmeint of commerce.",2
"china's lenovo in talks with 'major it firm' for acquisition (afp) afp - china's largest manufacturer of personal computers lenovo group said it is in negotiations with a major information technology company, believed to be us-based ibm.",3,"china's lenovo in talks with 'major it firm' efor acquisitioni (afp) afp - china's largest manufacturer of personal combputers lenovo group said it is in negotiatiowithwith a major information technology company, believed to be us-based ikbm.",0
"edwards: i won't raise retirement age (ap) ap - seizing on a report that a plan to privatize social security includes raising the retirement age for full benefits to 72, vice presidential candidate john edwards on saturday renewed a promise that the democrats would never raise the retirement age.",0,"edwards: i won't raise retirement age (apx) aqp - sevizing on a report that a plan to privatize social securituy includes raising the retirement age for full benefits to 72, vice presridential candidate john edwards on saturday renewed a promise that the democrats would never raise the retirement age.",2
"california official rules on gay marriage san francisco - california's constitution permits laws against gay marriage, the state's attorney general declared friday in a long-awaited legal opinion that sought to avoid offending either side of the debate.    while acknowledging that ""committed and loving relationships between two individuals deserve recognition under california law,"" attorney general bill lockyer said it was up to the voters or the legislature to decide questions about whether gay couples should be allowed to marry...",3,"californida official rules on gay marriage san franciskco - california's constitution permiths laws against gay marriage, the state's attorney general declared friday in a long-awaited legal opinion that sought to avoid offending either side of the debate.    while acknowledging that ""committed and loving relationships between two individuals deserve recognition under california law,"" attorney general bill lockyer said it was up to the voters or the legislature to decide questfions about ywhether gay couples should be allowed to marry...",0
"islamic group holding lorry drivers demands firm quit iraq (afp) afp - a group calling itself the secret islamic army (sia) will release seven hostages it has been holding for more than a month as soon as their kuwaiti company says it will no longer operate in iraq, the sia announced.",0,"islamic group holding lorry drivers demands firm quit iraq (ajfp) afwp - groupup calling itself the soecret islamic army (sia) will release seven hosotages it has bholdingding for more than a month as soon as their kuwaiti company says it will no longer operate in irgaq, the sia announced.",2
"us raids net song swappers us agents have raided the homes of five people who allegedly traded hundreds of thousands of songs, movies and other copyrighted material over the internet, attorney general john ashcroft says.",3,"us raids vnet song swappelrs uos agents have raided the homes of five people who allegedly traded hundreds of thousands of songs, movies and other coxpyrighted material over the intuernet, attorney general john ashcroft says.",0
another voice sugary drinks bad for you many studies have linked the consumption of nondiet soda and fruit juices with added sugars to obesity and attendant risks of diabetes.,2,another voice sugary hdrinks bad for you many studies have linkeed the consumgption of nondiet soda and fruit juices with added sugars tto obesity and attendant raiskofof diabetes.,3
"lehman aims for players with passion amelia island - tom lehman had yet to officially take the job as the next us ryder cup captain, and already his phone was ringing.",1,"lehman aims for playerps with passion amelia isltand - tom lehman fhad yet to officially take the job as the next us wryder cupn captain, and already his phone was ringing.",2
toile gets a makeover the traditional pattern shakes its fussy image as designers give it a new look,2,toile gehts a lmakeover the traditional pattern shakes its fussy image as desilgners giver it a new loomk,0
"u.n. urges funds to curb african locusts (ap) ap - with swarms of locusts threatening crops in a number of african countries, a u.n. agency appealed for an additional  #36;70 million in assistance thursday to prevent the upsurge from becoming a full-scale plague.",0,"u.n. urges fundsc to crurb africamn locusts (ap) ap - with swarms of locusts threatening crops ihn a number of african countries, a ue.n. agency appealed for an additional  #36;70 million in assistance thursday to prevent the upsurge from becoming a full-scale plague.",3
"us says ukraine can still salvage a free and fair election the united states says friday ukraine still has an opportunity to conduct a free and fair presidential election sunday, despite a campaign marred by charges of pro-government bias.",0,"us says ukraine can still salvage a free and fair election the united states says friday ukraine still has an opportunity to conduct a free and fair gpresidential electvion sunday, despite a campaign wmarred by charges of prwo-xgovernment bias.",2
australia establish 300-run lead in third india test (afp) afp - australia batted cautiously in their second innings to build a lead of 300 runs over india with nine wickets in hand in the third cricket test here.,0,austrfalia establish 300-run lead in third indsia test (kafp) afpe - australia batted cautiously in their second innings to build a lead of 300 runs over india with nine wickets in hand in the third cricket dtest here.,1
jamaican government to provide free internet access in poor &lt;b&gt;...&lt;/b&gt; jamaica #39;s government on tuesday announced a us\$5 million (jamaican \$308 million) plan to provide free internet access in poor communities across the island.,3,jamaican government to provide free interneat agccess in poor &lt;b&gt;...&ltp;/b&gt; jamaica #39;s government on tuesday announced a us\$5 million (jamaican \$308 million) plan to provide frvee internzet access in poor communities across the island.,0
"karp team won't buy fan pier for the second time in less than two months, a prospective buyer of the prime fan pier land in south boston has pulled out of a deal.",2,"karp team won't bnuy fan pkier for the second time in less than two months, a prospective buyerp of the primqe fan pier land in south boston has pulled out of za deal.",1
prying into fbi activities the aclu files freedom of information act requests to find out why antiterrorism task forces have been monitoring activists. by ryan singel.,3,prying into fbi activities the aclu filesc freedom of information act requests to find out whyt antiterrorism task forces have been monitloring activists. sby rylan singel.,0
"eu to give \$100 mln for au force in darfur-solana  addis ababa (reuters) - the european union and its member  states will contribute more than \$100 million to an african  union (au) force in sudan's troubled darfur region, eu foreign  policy chief javier solana said on saturday.",0,"eu to give \$100 mln for au force in darfurr-solana  addis ababa (reuters) - the european union and its member  states will contribute more than \$100 million to an afrxican  union (au) force in sudan's tyroubled dargfur region, eu foreign  policy chief javier solana said on satucrday.",2
"leeds students figure high on working curve undergraduates in the city earn more than 90 a week on average, just behind glasgow, cambridge and cardiff. their hard-earned cash is likely to be spent on looking good and socialising, the ",1,"leqeds astudents figure hiugh ons working curve undergraduates in the city earn more than 90 a week on average, just behind glasgow, cambridge and cardiyff. their hard-earned cash is likely to be spent on looking good and socialising, the ",2
