"august chip sales up global semiconductor sales rose 1.1 percent to \$18.2 billion in august from the previous month and it appears as though chip inventories are declining, an industry trade group said thursday.",3,"august hip sales up global semiconductor sales rose 1.1 percent to \$18.2 billion in august from the previous month and it appears as though cip inventories are declining, an idustry trade group sid thursay.",2
"a check on bad banking habits are you used to getting a fat envelope from your bank with all your canceled checks? well, soon those checks may not be in the mail.",2,"a check on bad bnking habits are you used to getting a fat envelope from our ank with all yur cancele checks? well, soon those checks may not be in the mail.",3
"whitman: ebay to buy rent.com; compliments craigslist stake without reserve. ebay (nasdaq: ebay - news - people ) on friday said it is buying rent.com. the latter, which is privately held, provides online listings of apartment and house rentals.",3,"whitman: eba to buy rent.com; compliments cragslist stake without reserve. bay (nasdaq: eay - news - people ) on friday said it is buybuy renrentmcomhe latter, which is privately held, provides nline listings of apartment and house rentals.",2
"stock prices climb ahead of google ipo new york - investors shrugged off rising crude futures wednesday to capture well-priced shares, sending the nasdaq composite index up 1.6 percent ahead of google inc.'s much-anticipated initial public offering of stock.    in afternoon trading, the dow jones industrial average gained 67.10, or 0.7 percent, to 10,039.93...",0,"stock prices climb ahad of google ipo nw yor - inestors shugged off rising crude futures wednesday to capture well-priced shares, sending the nasdaq composite index up 1.6 percent ahead of google inc.'s much-anticipated initial public offering of stock.    in afternoon trading, the dow jones industrial average gained 67.10, or 0.7 percent, to 10,039.93...",2
"viacom, disney pay \$1.5m fcc fine disney and viacom agreed to a fine of \$1.5 million from the federal communications commission over claims their children #39;s cable television networks violated advertising restrictions, the fcc said thursday.",2,"viacom, disney py \$1.5m fcc fine disny and vacom agreed to a fine of \$1.5 million from the fderal communications commission over claims their children #39;s cable television networks violated advetising restrictions, the fcc said thursday.",3
photo: gap's gadget garment clothing retailer's new high-tech kids' fleece comes with a built-in radio.,3,phoo: gap's gadet garment clothing retailer' new high-teh kids' fleece coes with a built-in radio.,0
"tsa deal overpaid boeing, report says boeing co. received at least \$49 million in excessive profits on a \$1.2 billion contract to supply explosives-detection systems to hundreds of the nation #39;s airports, the department of homeland ",2,"tsa deal overpaid oeing, report says boeng co. received at least \$49 million in excessive proits on a \$1.2 billion contract to supply exploives-detection systems to hundreds of the nation #39;s airport, the department of homeland ",3
"unprecedented peril forces tough calls like the ""war on terrorism,"" which it often intersected, president bush's efforts against nuclear proliferation has followed many paths.",0,"unprecedented peril forcs tough calls like the ""ar on terrrism,"" which it often intersected, prsident bush's efforts against nclear proliferation has followed many paths.",3
"dutch mulling limits on freedom of expression many dutch decision-makers wondering whether reactions, particularly criticism of muslims, did not go too far. by isabelle wesselingh - the hague.",2,"dutch mulling limts on freedom o expression many dutc decision-akers wonderin whether reactions, particularly criticism of muslims, did not go too far. by isabelle wesselingh - the hague.",0
"lenovo confirms acquisition talks china #39;s largest manufacturer of personal computers lenovo group has confirmed it is in acquisition negotiations with a major information technology company, widely believed to be ibm.",2,"lenovo confirms acqusition tlks china #3;s largest maufacturer of persoal computers lenovo group has confirmed it is in acquisition negotiations with a major information technology company, widely believed to be ibm.",3
"space station crew become  quot;weightless-watchers quot; with low food &lt;b&gt;...&lt;/b&gt; with food supplies becoming critically low onboard the international space station, the astronauts have been told to cut back on their food consumption.",3,"sace station crew become  quot;weightess-watcher quot; with low food &lt;b&gt;...&lt;/b&gt; with food supplies becoming critically low onboard the international spce station, the astroauts have been told to cut back on their food consumption.",0
"bob evans, who helped i.b.m. transform data processing, dies at 77 bob o. evans led the development of a new class of mainframe computers - the famous 360's - helping turn i.b.m. into a data-processing power.",3,"bob evans, who helped i.b.m. transform data processing, dies at 77 bob o. evans led the development f a new class of manframe coputers - the famous 360's - helping turn i.b.m. into a dta-processing power.",2
"panera hopes 'chilling out' brews sales (ap) ap - bakery cafe chain panera bread co. hopes its customers will stick around a little longer  #151; grab a bite to eat, buy another cup of coffee, try the wi-fi. in other words, just chill out.",3,"panera hopes 'chilling out' brews sales (p) a - bakery cafe chain panera bread co. hohopests customers will stick around a little longer  #151; grab a bie to eat, buy another cup of coffee, try the i-i. in other words, just chill out.",2
"kerry pledges to create higher-paying jobs (ap) ap - john kerry headed to closely divided pennsylvania and wisconsin to tell voters he could produce better, higher-paying jobs from the white house than president bush has.",0,"kery pledges to create higher-paying jobs (p) p - john erry headed to closely divided pennsylvania and wisconsin to tell voters he could produce better, higher-paying jobs from the white house than president bush ha.",2
bush video awarded turner prize artist jeremy deller wins this year's turner prize for a film about us president george bush's home town.,0,ush video awarded turner prize artis jeremy deller ins this year's turner rize for a fim about us president george bush's home town.,3
"bt to buy infonet for us\$965mil berlin: bt group plc, britain #39;s largest phone company, plans to buy infonet services corp. for us\$965mil to add a data network spanning more than 180 countries.",2,"bt to buy infonet for us\$965mil berli: bbtgroup pc, britain #39;s largest phone company, plans totoybuyfinfonetrvices cor. for for$us5mil to add a data network spanning more than 180 countries.",3
"israel to close erez industrial zone before march israel would start liquidating the erez industrial zone in the northern gaza strip before launching the first stage of the disengagement plan in march 2005,local newspaper ha #39;aretz reported on tuesday.",0,"srael to cloe erez industrial zone before march isael would start liquidating the erez industrial zone in the northern gza strip before launching the first stage of tthedisengagement plan in march 2005,local newspaper ha #39;aretz reported on tusday.",2
"asian rust poses problem to area farmers david martz, like many other area farmers, just sighed upon hearing the news that asian soybean rust had been discovered in louisiana.",2,"asian rust poses problem to area farmers avid martz, like many other area frmers, just sighed upon hearig the news that asan oybean rust had been discovered in louisiana.",3
"man sets himself on fire near white house (ap) ap - a man set himself afire monday just outside a white house gate and repeatedly yelled ""allah allah"" as a secret service officer held him facedown on the sidewalk.",0,"man sets imself on fire near whte house (p) a - a man set himelf afire monday just outside a white house gate and repeatedly yelled ""allah allah"" as a secret service officer held him facedown on the sidewalk.",2
a new golden girl it took only 49.41 seconds for tonique williams-darling to etch her name in the annals of bahamian history. williams-darling crossed the finish line ,1,a new golden girl it tok only 49.41 econds for tonique willams-darling to etch her name in the annals of bahamian hisory. wiliams-darling crossed the finish line ,0
"blunkett gets tougher on drugs new police powers to prosecute offenders for possession if they test positive for drugs when they are arrested, even if the only drugs they have are in their bloodstream, are to be announced this week.",0,"blunkett gets tougher on drugs new police powers to rosecute offendrs for possession if the test positive for drus when they ae arrested, even if the only drugs they have are in their bloodstream, are to be announced this week.",1
apple to give its stores a mini me look the mac maker has big plans to expand its network of retail outlets by creating small versions of its stores.,3,aple to give its stores a mii me look the ma maker has big plans to expand its nework of retail outlets by creating small vrsions of its stores.,2
"microsoft plays up growth, dividend they were preaching to the choir, but bill gates and steve ballmer still did their best to sell the virtues of microsoft stock at the company #39;s annual shareholder meeting yesterday in bellevue.",3,"microsot plays up growth, dividend they were preaching to the choir, but bill ates and teve baller still did their best to sell the virtues of microsof stocktot the thepany #39;s annual shareholder meeting yesterday in bellevue.",2
"cingular sees merger savings above plan cingular wireless, the nation #39;s largest wireless carrier following the company #39;s merger with at amp;t wireless, said wednesday that it has completed integration activities ahead of schedule and now expects merger-related cost savings to exceed prior estimates ",2,"cingular sees merer savins above plan cingular wireless, the nation #3;s argest wireless carrier following the company #39;s merger with at mp;t wireless, said wednesday that it has completed integration activities ahead of schedule and now expects merger-related cost savings to exceed prior estimates ",3
"strong earthquake strikes central calif. parkfield, calif. - a strong earthquake struck central california on tuesday that was felt from san francisco to the los angeles area...",0,"strong earthqake stries central calif. parkfield, calif. - a strong erthquake struck ccentalcclifrnia on tuesday that was felt from san francisco to the los angeles area...",3
"news: us cracks down on spam mountain john ashcroft, the attorney general of the us, is expected to announce on thursday dozens of lawsuits against alleged spammers following a low key campaign against the practise across the us.\",3,"news: us crcks own o sam mountain john ashcroft, the attorney general of the us, is expected to announce on thursday dozens of lawsuits against alleged pammers following a low key campaign against the practise across the us.\",0
"linux security boost p2pnet.net news:- a european consortium, including linux-distributor mandrakesoft, has won an \$8.6 million contract to boost linux #39; security, says a techweb story, going on that the french ministry of defense is,  quot;expected to make the operating system ",3,"inux security boost p2pnet.net news:- a european consortium, including linu-distributor mandrakesoft, has won an \$8.6 million contract to boost lnux #39; secuity, says a techweb story, going on that the french ministry of defense is,  quot;expected to make the operating sysem ",2
"cloud rat arrives at london zoo london zoo celebrates the birth of a panay cloud rat, a very rare tree-living rodent from the philippines.",3,"cloud rat arrives at london zoo london zoo celebrates the birt of a panay cloud at, a ver raratree-liing rodent from the philippines.",0
"america's best airline? hawaiian airlines is putting up impressive numbers, including some that really matter to travelers.",2,"america's bet airlin? hawaiian arlines is ptting up impressive numbers, including some that realy matter to travelers.",0
this week in game news they risked hypothermia and fought off the effects of sleep deprivation so they could be among the first to achieve their quest in the wee hours of the morning.,3,this week in gae news they riske hypothermia and fought off the effect of leep deprivation so they could be among the first to achieve their uest in the wee hours of the morning.,0
"key australia-us fta deadline passes a key deadline to bring australia #39;s free trade agreement with the united states into force has expired. but the australian government is still confident the deal will come into effect next year, as louise willis reports.",2,"key australia-us fta deadline passes a key deadline to bring australia #39;s free trad agreement with the united states into force has exired. but the australian governmet s still confident he deal will come into effect next year, as louise willis reports.",0
"scientists try to save largest salamander (ap) ap - the population of north america's largest salamander is plummeting in missouri and arkansas, and scientists from five states met to consider how to prevent the creature's disappearance.",3,"scientits tr to sae largest salamander (ap) ap - the population of north america's largest salamander is plummeting in missouri and arkasas, and scientiss from five states met to consider how to prevent the creature's disappearance.",0
"informed and awaiting a st. helens eruption the people who remember the eruption of mount st. helens in 1980 are not as fearful as they were then, with scientists predicting a less powerful eruption.",3,"informed and awaiting a s. helen erption the people who remember the eruption of munt st. helens in 1980 are not as fearful as they were then, with scietists predicting a less powerful eruption.",0
"terms of endearment   seems that the bush administration, unlike previous white houses, is not necessarily averse to allowing its ambassadors to have second tours. for example, word is that    john     thomas ""tom    "" schieffer , the texas oilman who brought    president bush  into the texas rangers baseball club partnership and who is now ambassador to australia, is to hang out in the pacific a while longer, this time as ambassador to japan.",1,"terms of endearment   seems that the bush administration, unlike previous white houses, is not necessarily averse to allowing its ambassadors to have second tours. for example, word is that    john     thomas ""to    "" schieffer , the texas oilman who brought    president bush  into th texas raners basebll lub partnership and who is now ambassador to australia, is to hang out in the pacific a while longer, this time as ambassador to japan.",2
"thanks for the pageviews, ivan bad weather has been very good for business at weather.com and other popular forecasting sites. they are posting record traffic in the wake of hurricane ivan's arrival on the mainland. by joanna glasner.",3,"thanks for the pageviews, ivan bad weather has been very good fo business at weather.co and other popular foforasting sites. they are posting record traffic in the wake of hurricane ivan's arival on thetheinland. y joann glasner.",2
south seas islands pin future on geotourism the cook islands receive more tourists per capita than any other south pacific destination. now authorities are revamping their tourism strategy to focus on preservation.,0,south sas islnds pin future on geotourism the cook ilands receive more torists per capita than any other south pacific destination. now authorities are revamping their tourism strategy to focus on preservationo,2
police chief backs using force against intruders britains top police officer today called for an urgent updating of the law to protect householders who use force to defend their homes against criminals - even if it involves killing the intruder.,0,police chief backs using orce against intruders britains top polie officer today called for an urgent updating of the aw to protect householders who use force to defend their homes against criminals - even if it involves killng he intruder.,3
"e-commerce still booming online retail sales continue to show significant growth, according to the latest figures released by the us department of commerce.",3,"e-commece still booing onlne retail sales continue to show significant growth, according to the latest figures released by the us departent of commerce.",2
"china's lenovo in talks with 'major it firm' for acquisition (afp) afp - china's largest manufacturer of personal computers lenovo group said it is in negotiations with a major information technology company, believed to be us-based ibm.",3,"china's lenovo in talks with 'major it firm' fr acquisitin (afp) afp - china's largest manufacturer of personal comuters lenovo group said it is in negotiations witwithajor information technology company, believed to be us-based im.",0
"edwards: i won't raise retirement age (ap) ap - seizing on a report that a plan to privatize social security includes raising the retirement age for full benefits to 72, vice presidential candidate john edwards on saturday renewed a promise that the democrats would never raise the retirement age.",0,"edwards: i won't raise retirement age (p) a - seizig on a report that a plan to privatize social securit includes raising the retirement age for full benefits to 72, vice presiential candidate john edwards on saturday renewed a promise that the democrats would never raise the retirement age.",2
"virgin dips its toe into the pacific sir richard branson did not disappoint with his stunts yesterday, flying into sydney to promote his international airline virgin atlantic.",2,"virgin ips its toe into the pcific ir richard ranson did not disappoint with his stunts yesterday, flying into sydney to promote his international airlin virgin atlantic.",3
"california official rules on gay marriage san francisco - california's constitution permits laws against gay marriage, the state's attorney general declared friday in a long-awaited legal opinion that sought to avoid offending either side of the debate.    while acknowledging that ""committed and loving relationships between two individuals deserve recognition under california law,"" attorney general bill lockyer said it was up to the voters or the legislature to decide questions about whether gay couples should be allowed to marry...",3,"californa official rules on gay marriage san francico - california's constitution permts laws against gay marriage, the state's attorney general declared friday in a long-awaited legal opinion that sought to avoid offending either side of the debate.    while acknowledging that ""committed and loving relationships between two individuals deserve recognition under california law,"" attorney general bill lockyer said it was up to the voters or the legislature to decide uestions about wheter gay couples should be allowed to marry...",0
"islamic group holding lorry drivers demands firm quit iraq (afp) afp - a group calling itself the secret islamic army (sia) will release seven hostages it has been holding for more than a month as soon as their kuwaiti company says it will no longer operate in iraq, the sia announced.",0,"islamic group holding lorry drivers demands firm quit iraq (fp) af - a grgroupalling itself the ecret islamic army (sia) will release seven hstages it has been holdholding more than a month as soon as their kuwaiti company says it will no longer operate in ira, the sia announced.",2
"us raids net song swappers us agents have raided the homes of five people who allegedly traded hundreds of thousands of songs, movies and other copyrighted material over the internet, attorney general john ashcroft says.",3,"us raids ne song wappers u agents have raided the homes of five people who allegedly traded hundreds of thousands of songs, movies and other copyrighte material over the internt, attorney general john ashcroft says.",0
another voice sugary drinks bad for you many studies have linked the consumption of nondiet soda and fruit juices with added sugars to obesity and attendant risks of diabetes.,2,another voice sugary driks bad for you many studies have inked the consmption of nondiet soda and fruit juices with added sugars o obesity and attendant riss ofofiabetes.,3
"lehman aims for players with passion amelia island - tom lehman had yet to officially take the job as the next us ryder cup captain, and already his phone was ringing.",1,"lehman aims for plyers with passion amelia sland - tom lehman ad yet to officially take the job as the next us ryer cp captain, and already his phone was ringing.",2
toile gets a makeover the traditional pattern shakes its fussy image as designers give it a new look,2,toile ges a mkeover the traditional pattern shakes its fussy image as designer gie it a new lok,0
"us says ukraine can still salvage a free and fair election the united states says friday ukraine still has an opportunity to conduct a free and fair presidential election sunday, despite a campaign marred by charges of pro-government bias.",0,"us says ukraine can still salvage a free and fair election the united states says friday ukraine still has an opportunity to conduct a free and fair presidntial electin sunday, despite a campaign mrred by charges of po-govrnment bias.",2
australia establish 300-run lead in third india test (afp) afp - australia batted cautiously in their second innings to build a lead of 300 runs over india with nine wickets in hand in the third cricket test here.,0,austraia establish 300-run lead in third ndia test (ap) af - australia batted cautiously in their second innings to build a lead of 300 runs over india with nine wickets in hand in the third cricket tes here.,1
jamaican government to provide free internet access in poor &lt;b&gt;...&lt;/b&gt; jamaica #39;s government on tuesday announced a us\$5 million (jamaican \$308 million) plan to provide free internet access in poor communities across the island.,3,jamaican government to provide free internt ccess in poor &lt;b&gt;...&l;/b&gt; jamaica #39;s government on tuesday announced a us\$5 million (jamaican \$308 million) plan to provide fre interet access in poor communities across the island.,0
"karp team won't buy fan pier for the second time in less than two months, a prospective buyer of the prime fan pier land in south boston has pulled out of a deal.",2,"karp team won't uy fan ier for the second time in less than two months, a prospective uyer of the rime fan pier land in south boston has pulled out of a deal.",1
prying into fbi activities the aclu files freedom of information act requests to find out why antiterrorism task forces have been monitoring activists. by ryan singel.,3,prying into fbi activities the aclu fies freedom of information act requests to find out wh antiterrorism task forces have been mnitoring activists. b ryn singel.,0
"eu to give \$100 mln for au force in darfur-solana  addis ababa (reuters) - the european union and its member  states will contribute more than \$100 million to an african  union (au) force in sudan's troubled darfur region, eu foreign  policy chief javier solana said on saturday.",0,"eu to give \$100 mln for au force in darfu-solana  addis ababa (reuters) - the european union and its member  states will contribute more than \$100 million to an arican  union (au) force in sudan's roubled darur region, eu foreign  policy chief javier solana said on aturday.",2
"leeds students figure high on working curve undergraduates in the city earn more than 90 a week on average, just behind glasgow, cambridge and cardiff. their hard-earned cash is likely to be spent on looking good and socialising, the ",1,"eeds stdents figure hgh n working curve undergraduates in the city earn more than 90 a week on average, just behind glasgow, cambridge and cariff. their hard-earned cash is likely to be spent on looking good and socialising, the ",2
"ca aquires computer security firm computer associates international inc., as promised, is back in the acquisition game, scooping up its second computer security company in as many months with an agreement to buy netegrity inc.",3,"ca aquires computer securit firm computer associates iternational inc., as romised, is back in the acquisition gae, scooping up its second computer securiy company in as many months with an agreement to buy netegrity inc.",2
"fischer's fiancee: marriage plans genuine (ap) ap - former chess champion bobby fischer's announcement thathe is engaged to a japanese woman could win him sympathy among japanese officials and help him avoid deportation to the united states, his fiancee and one of his supporters said tuesday.",0,"fischer's fiancee: marriage plans genuine (ap) ap - former ches champion bobby fischer's announcement thathe is engaged to a japanse woman could win him sympathy among japanese officials and help him avoid deportation to the united states, his fiancee and one of his supportrs sid tuesdy.",1
new planes fly to battle locusts the united nations is flying six more aircraft to combat swarms of crop-devouring locusts in west africa.,0,new plane fl to battle locusts the united nations is flying six more aircraft to combat swarms f crop-devouring locusts n west afrca.,3
"easygroup close to launching low-cost mobile phone service (afp) afp - easygroup, the holding company of no-frills british airline easyjet, is close to striking a deal to launch a low-cost mobile telephone service in britain, the financial times reported.",3,"easygroup close to launhing low-cost moile phon service (afp) afp - easygroup, the holding company of n-frills british airline easyjet, is close to striking a deal to launch a low-cost mobil telephone service in britain, the financial times reported.",0
"residents protest nation #39;s first hydrogen refueling station two dozen protesters greeted mayor tony williams and top executives of shell, who came to open north america #39;s first hydrogen refueling station.",2,"residents protest nation #3;s irst hdrogen refueling staion two dozen protesters greeted mayor tony williams and top eecutives of shell, who came to open north america #39;s first hydrogen refueling station.",0
botswana miners 'face dismissal' botswana's giant debswana diamond mining firm says it will sack workers who carry on with an illegal stoppage.,2,botswana miners 'face dismissal' botswana's gant debswana dimond miing frm says it will sack workers who carry on with an illegal stoppag.,0
"eureka! has australia found its 'defining moment'? friday is the 150th anniversary of eureka day. for some australians, it's their boston tea party.",0,"eureka! has austalia found its 'defining moment'? friday is the 150th anniversar of eureka day. for some ausralians, it's ththe boston ea paty.",1
f1: british grand prix ruled out jackie stewart rejects bernie ecclestone's claims that the british grand prix is dead.,0,f1: british grand prix ruled out jckie stewart rejects ernie ecclestone's claims tht he british rand prix is dead.,1
"ferrero upset in second round at china open beijing, china (ticker) -- one day after top-seeded carlos moya of spain lost in straight sets, his second-seeded compatriot followed suit.",1,"ferero upset in econd rond t china opn beijing, china (ticker) -- one day after top-seeded carlos moya of spain lost in straight sets, his second-seeded compatriot followed suit.",0
"south korea to pick country's first 2 astronauts (reuters) reuters - south korea will pick its first two\astronauts next year for a space trip by 2007, the science\ministry said sunday, after russia agreed to help the country's\space program.",3,"south korea to pick country's first 2 astronats (reuters) reuters - south korea will pick its fist two\astronats next year for a spae trip by 2007, the science\ministry said sunday, after russia agreed to help the country's\pace program.",0
"lawyers in the limelight by all appearances, steven woghin was a lawyer at the top of his game. after years in government service, the former justice department attorney had worked his way up to a comfortable six-figure salary and the chief legal job at software maker computer associates international inc.",3,"lawyers in the limelight by all appearances, steven woghin was a lawyer at the top of his game. after years in government service, the former justice department attorney had worked his way up to a comfortable six-figure salary ad the chief leal jo a sofware maker computer associates international inc.",2
"prosecutors say ebbers lied to obtain loans court documents show federal prosecutors have told lawyers for former worldcom inc. chief executive bernard j. ebbers that they plan to argue he lied about the telecommunications giant's financial condition in order to get personal loans. &lt;font face=""verdana,ms sans serif,arial,helvetica"" size=""-2""\ color=""#666666""&gt;&lt;b&gt;-the washington post&lt;/b&gt;&lt;/font&gt;",3,"prosecutors say ebbers lied to obtain loans court documents show federal prosecutors have told lawyers for former worldcom inc. chief executive bernard j. ebbers that they plan to argue he lied about the telecommunications giant's financial condition in order to get personal loans. &lt;ont face=""vrdana,ms sans erif,rial,helvetica"" size=""-2""\ color=""#666666""&t;&lt;b&gt;-the washington post&lt;/b&gt;&lt;/font&gt;",2
