"nba says it has no plans to change 3-point shot despite nbdl &lt;b&gt;...&lt;/b&gt; the nba has no plans to change its rules for the 3-point shot, though it will proceed with an experiment for its developmental league in which all field goals will be worth 2 points until the final five minutes of regulation and overtime.",1,"ba says it has no plans to change 3-point hot espite nbdl &lt;b&t;...&lt;/b&gt; the na has no plans to change its rules for the 3-point shot, though it will proceed with an experiment for its developmental league in which all field goals will be worth 2 points until the final five minutes of regulation and overtime.",0
pro-pot groups says federal policies out of step with canadians (canadian press) canadian press - ottawa (cp) - a group which advocates legalized marijuana says a new poll shows federal pot policies are out of touch with public opinion.,3,pro-pot groups says feeral policis ou of ste ith canadians (canadian press) canadian press - ottawa (cp) - a group which advocates legalized marijuana says a new poll shows federal pot policies are out of touch with public opinion.,0
picking your perfect pci express pc way back in june i suggested you hold off on buying a new pc until systems with pci express shipped. the new technology has the potential to dramatically improve performance because it replaces the pokey old ,3,picking yor perfect ci express p ay back in june i suggesed you hold off on buying a new pc until systems with pci express shipped. the new technology has the potential to dramatically improve performance because it replaces the pokey old ,1
dover #39;s place in  #39;chase #39; looks secure nascar officials spent several days last december going through different scenarios when they met to come up with their  quot;chase for the nextel cup quot; plan.,1,dovr #39;s place in  #39;case #39; looks secue ascar officials spent several days last december going through different scenarios when thy met to come up with their  quot;chase for the nextel cup quot; plan.,3
"mobile phone  #39;deafness #39; risk p2pnet.net news:- defects in siemens 65 series mobile phones could cause deafness, says the company.  quot;in extreme cases, this volume could lead to hearing damage.",3,"moile phon  #39;deafness #9; risk p2pnt.net news:- defects in siemens 65 series mobile phones could cause deafness, say the company.  quot;in extreme cases, this volume could lead to hearing damage.",1
"uk #39;s jaguar workers vote against strike workers at ford motor co. #39;s luxury british car unit, jaguar, voted against a strike over plans to cut jobs and scale back production, unions said on monday.",2,"uk #39;s jaguar orkers vote aainst strke workrs at fod motor co. #39;s luxury british car unit, jaguar, voted against a strike over plans to cut jobs and scale back production, unions said on monday.",0
press blame right for swaying citizenship votes on sunday voters rejected government-backed plans to simplify naturalisation procedures for second-generation foreigners. they also turned down a proposal to grant children born in switzerland to foreign parents the automatic right to a swiss passport.,0,ress blam riht for swaying citizeship votes on sunday voters rejected government-backed plans to simplify naturalisation procedures for second-generation foreigners. they also turned down a proposal to grant children born in switzerland to ffoign parents the automatic right to a swiss passport.,3
"al capsules vernon wells hit a go-ahead, two-run triple off orlando hernandez in the seventh inning, and the toronto blue jays rallied past the new york yankees 5-4 on wednesday night.",1,"a casules vernon well hi a go-ahead, two-run triple off orlando hernandez in the seventh inning, and the toronto blue jays rallied past the new york yankees 5-4 on wednesday night.",3
"ibm #39;s eserver blue gene for sale ibm #39;s five-year, \$100 million blue gene project on monday bore commercial fruit as the armonk, ny-based computer maker announced it was offering the supercomputer to anyone who has at least \$1.",3,"bm #3;s eserver blue gee fo sale ibm #39;s five-year, \$100 million blue gen project on monday bore commercial fruit as the armonk, ny-based computer maker announced it was offering the supercomputer to anyone who has at least \$1.",2
"volcanoes may have sparked life on earth, study says how did the building blocks of life arise on earth? a new study says a volcanic gas may have been the key.",2,"volcanes may ave spared ife on earth, study says how did the building blocks of life arise on earth? a new study says a vlcanic gas may have been the key.",3
"israel kills 5 in strike at hamas activist islamic group #39;s armed wing, the izz el-deen al-qassam brigades. doctors said he suffered leg wounds. ",0,"israe kills 5 in strike at hamas activist islamic group #39;s armed wing, the izz l-deen a-qasam brigdes. doctors said he suffered leg wounds. ",3
un council votes ivory coast arms embargo (reuters) reuters - the u.n. security council on\monday imposed an immediate arms embargo on ivory coast and\voted to punish key government and rebel leaders with\additional sanctions next month.,0,un counci votes ivoy coat ams mbargo (reuters) reuters - the u.n. security council on\monday imposed an immediate arms embargo on ivory coast and\voted to punish key government and rebel leaders with\additional sanctions next month.,3
"former dot-com commerce one eyes closure commerce one inc., an internet software maker valued at \$20 billion at the peak of dot-com mania, is poised to go out of business as a pauper.",3,"former ot-com comerce one eyes closure comerce on inc., an internet software maker valued at \$20 billion at the peak of dot-com mana, is poised to go out of business as a pauper.",2
"pakistan not for open-ended arms race: spokesman a pakistani foreign office spokesman sunday said islamabad does not favor an open-ended arms race in south asia, according to the official associated press of pakistan (app).",0,"pakstan not fr open-ended rms race: spokesman a paistani foreign office spokesman sunday said islamabad does not favor an open-ended arms race in south asia, according to the official associated press of pakistan (app).",1
"riaa legal action barely gets a mention something interesting happened in the filesharing world this week, the music industry launched another round of lawsuits against their core user base.",3,"raa legl action barely gets a mention something interesting happened in the filesharing world this wee, the musc inustry launched another round of lawsuits against their core user base.",1
jeanne death toll over 600 in haiti (09/21/04)-- the death toll keeps rising in haiti. officials say at least 622 people have been killed by hurricane jeanne. jeanne was downgraded to a tropical ,0,jeane deat tll oer 600 in hait (09/21/04)-- the death toll keeps rising in haiti. officials say at least 622 people have been killed by hurricane jeanne. jeanne was downgraded to a tropical ,3
judge asked to penalize microsoft over e-mails burst.com asked a us judge to penalize microsoft for destroying e-mails it says the world #39;s largest software company should have preserved as evidence in antitrust suits.,3,judge asked to penalize micrsoft over e-mails burs.om askaskeds judge to ptoalize microsoft for destroying e-mails it says the world #9;s largest software company should have preserved as evidence in antitrust suits.,0
"pakistan says to give extra security to chinese pakistan will provide extra security to the chinese working in the country and pursue a former guantanamo bay inmate who masterminded the abduction of two chinese engineers, the interior minister said on saturday.",0,"pakistn say to give extra secrity t chinese pakisan will provide extra security to the chinese working in the country and pursue a former guantanamo bay inmate who masterminded the abduction of two chinese engineers, the interior minister said on saturday.",3
"sara lee 1st-quarter net rises on fee (reuters) reuters - sara lee corp.  on tuesday\posted a 53 percent increase in quarterly profit, as a fee\related to the 1999 sale of a tobacco business helped offset\higher costs for meat and cotton.",2,"sara le 1st-quarter net ries n fee (reuter) reuters - sara lee orp.  on tuesday\posted a 53 percent increase in quarterly profit, as a fee\related to the 1999 sale of a tobacco business helped offset\higher costs for meat and cotton.",3
"music file-sharing case heads to high court eeding the pleas of the entertainment industry, the us supreme court has agreed to consider calling a halt to internet file-sharing that allows millions of computer users to obtain free copies of movies and music.",3,"music fil-sharing case heads to high court eeding te plas of the entertainmet ndustry, the us supreme courcourt agreed to consider calling a halt to internet file-sharing that allows millions of computer users to obtain free copies of movies and music.",2
time to step up charlie garner didn #39;t come to tampa to watch the tampa bay bucs offense stumble around like it has in the first two games of this season.,1,time to sep up harlie ganer didn #39;t come to tampa to watch the tampa bay bucs offense sumble around like it has in the first two games of this seaon.,2
"us economy generated 144,000 jobs in august (afp) afp - the us economy generated 144,000 jobs in august, the labour department said, in a sign that the labour market was improving slightly after two sluggish months.",2,"s ecnomy generated 44,000 job in auust (afp) afp - the us economy generated 144,000 jobs in august, the labour department said, in a sign that the labour market was improving slightly after two sluggish months.",0
"woods struggling to cope with body changes: singh st andrews, oct 07 - vijay singh thinks the main reason he has replaced tiger woods as world number one is the american #39;s failure to adapt to changes in his body.",1,"wood strugglig to cop with body changes: singh t andrews, oct 07 - vijay sigh thinks the main reason he has replaced tiger woods as world number one is the american #39;s failure to adapt to changes in his body.",0
"hewitt advances to long island final lleyton hewitt is one match away from winning his second consecutive atp title, with the australian reaching the final of the td waterhouse cup at long island.",1,"ewitt advances to lon isand final leyton hewitt is one match away from winning his second consecutive atp title, with th australian reaching the final of the td waterhouse cup at long island.",2
probe sought on charges fda discredited whistleblower the head of the senate finance committee called on the us department of health and human services to launch a probe of allegations that the us food and drug administration went out of its way to discredit a whistleblower.,2,probe sought n charges fda discredited histleblower the head of the senat finace committee called on the s department of health and human services to launch a probe of allegations that the us food and drug administration went out of its way to discredit a whistleblower.,3
cska sponsor rejects criticism russian oil giant sibneft today rejected any suggestion of a conflict of interest existing between chelsea and cska moscow who are due to meet in the champions league.,0,ska sponsor rejets criticim russian ol giant sibneft today rejected any suggestion of a conflict of interest existing between chelsa and cska moscow who are due to meet in the champions league.,1
"beckham gets off scot-free despite candid confession in a baffling interpretation of the word deliberate, the fa decided yesterday that there was insufficient evidence to charge david beckham over his premeditated yellow card against wales.",1,"bckham ges ff scot-ree espite candid confession in a baffling interpretation of the word deliberate, the fa decided yesterday that there was insufficient evidence to charge david beckham over his premeditated yellow card against wales.",0
"fbi suspects israel has spy in pentagon -- cbs news  washington (reuters) - the fbi believes there is an israeli  spy at the very highest level of the pentagon, cbs news  reported on friday.",0,"fb susects isael has py i pentagon -- cbs news  washington (reuters) - the fbi believes there is an israeli  spy at the very highest level of the pentagon, cbs news  reported on friday.",1
"corporate krueger haunts peoplesoft a few weeks ago the then-ceo of peoplesoft, craig conway, posed the following question to attendees at a technology conference:  quot;have you ever had a bad dream that never ended?",2,"corporat krueger haunt peoplesoft a fw weks ago the then-ceo of peoplesoft, craig conway, posed the following question to attendees at a technology conference:  quot;have you ever had a bad dream that never ended?",3
website posts video of suicide attack against british troops a video purportedly showing a suicide attack against british troops last week was posted on an islamic website. soldiers from britain #39;s black watch regiment were manning a vehicle checkpoint south of baghdad ,0,website posts video of suicide atack against bitish troos a video purportedly showing a suicid attac against british troops last week was posted on an islamic website. soldiers from britain #39;s black watch regiment were manning a vehicle checkpoint south of baghdad ,3
"like father, like son in chrysler classic if brent geiberger was pleased to win the chrysler classic of greensboro, his father al was positively ecstatic.  quot;i was going absolutely crazy watching it all unfold.",1,"like ather, lik son i chrysler classi f brent geiberger was pleased to win the chrysler classic of greensboro, his father al was positively ecstatic.  quot;i was going absolutely crazy watching it all unfold.",3
backstage pass; mosley-wright 2 by sammy rozenberg (ap staff writer/boxingscene staff writer). boxingscene was ready and willing to engage in conversation during the post-fight press conference following the shane mosley-winky wright rematch.,1,backstage pas; mosly-wrigt 2 by samm rozenberg (ap staff writer/boxingscene taff writer). boxingscene was ready and willing to engage in conversation during the post-fight press conference following the shane mosley-winky wright rematch.,3
new jersey lawsuit challenges electronic voting a coalition of private citizens and local elected officials in new jersey plan to file a lawsuit to block the state's use of electronic voting machines.,0,new jersy lawuit hallenges electronic voting a coalition of private citizens and local elected officials in new jersey plan to file a lawsuit to block the state's use of electonic voing machines.,3
"wakefield goes deep this time when it comes to giving up long balls, red sox pitcher tim wakefield has a short memory. just three weeks after he surrendered a club-record six home ",1,"wkefield goes deep this time wen i comes to gving p long balls, red sox pitcher tim wakefield has a short memory. just three weeks after he surrendered a club-record six home ",2
"toyota reports a silicon carbide breakthrough move over silicon chips, there is a new semiconductor king on the horizon. silicon carbide #39;s (sic) potential has been known since the 1950 #39;s, but the properties that make is attractive also make it hard to work with.",2,"toyota repots a silico carbide breaktrough move ver silicon chips, there is a new semiconductor king on the horizon. silicon carbide #39;s (sic) potential has been known since the 1950 #39;s, but the properties that make is attractive also make it hard to work with.",3
"semiconductor manufacturing to boost capacity by half (update2) semiconductor manufacturing international corp., china #39;s biggest supplier of made-to-order chips, said its factory capacity will rise by more than half in the second half as the company brings more plants on line.",2,"semiconductor manufacturing to boost capacity by half (updae2) semiconuctor manufacuring international orp., china #39;s iggest supplier of made-to-order chips, said its factory capacity will rise by more than half in the second half as the company brings more plants on line.",3
youngster khan taken to school the sensation of the olympic boxing tournament learned yesterday that there #39;s no substitute for experience. at least not in the ring.,1,yongster khn taken to school the sensation of the olympic boxing tournament learned yesterday that there #3;s o substitute for experience. at least not in the ring.,3
"a great catch? lobsters how does he like lobster? boiled, steamed, broiled, baked, grilled? newburg? bahar uttam prefers his with a capital l -- lobsters -- and sees them frolicking on a tennis court rather than laid out on a plate. in uttam's mind lurks a tasty dish for the town's sporting crowd, one that could satisfy the five-year hunger of tennis junkies, a ...",0,"a grat catch? lobster hw oes h like lobster? boiled, steamed, broiled, baked, grilled? newburg? bahar uttam prefers his with a capital l -- lobsters -- and sees them frolicking on a tennis court rather than laid out on a plate. in uttam's mind lurks a tasty dish for the town's sporting crowd, one that could satisfy the five-year hunger of tennis junkies, a ...",2
"soybeans retreat, grains futures mixed soybean futures edged lower friday in early activity on the chicago board of trade. grain futures were mixed. wheat for december delivery rose 1/4 cent to \$3.",2,"soybeans retreat, grains futues mied soyban futues edged lower friday in early activity on the chicago board of trae. grain futures were mixed. wheat for december delivery rose 1/4 cent to \$3.",3
"technology ; stt, telekom malaysia buy 48 pct of idea singapore government-owned stt and tm international, the international investment arm of telekom malaysia, said in a statement on saturday they had signed  quot;definitive agreements quot; to buy the entire stake of cingular wireless in idea.",2,"technology ; stt, telekom malasia buy 48 pct f ida singapre government-owned stt and tm international, the international investment am of telekom malaysia, said in a statement on saturday they had signed  quot;definitive agreements quot; to buy the entire stake of cingular wireless in idea.",3
"ireland blocks calls to 13 countries to thwart internet scam ireland #39;s telecom regulator said this week that is taking  quot;extraordinary quot; measures to protect internet users from rogue autodialer programs that hijack their modems and run up long-distance phone charges by suspending direct dialing to 13 countries, most ",3,"irelad bloks calls to 3 countries to thwart nternet scam ireland #39;s telecom reglator said this week that is taking  quot;extraordinary quot; measures to protect internet users from rogue autodialer programs that hijack their modems and run up long-distance phone charges by suspending direct dialing to 13 countries, most ",2
"khan urged to stay amateur british boxing sensation amir khan is being urged to shun a big-money move to the professional ranks, whether he wins or loses his shot at olympic gold on sunday.",1,"khan urged t say amater british boxig sensatin amir khan is being urged to shun a big-money move to the professional ranks, whether he wins or loses his shot at olympic gold on sunday.",0
gold belongs to hamm maybe there #39;s some technical justification for why paul hamm was forced to defend his gymnastics gold medal monday before a sports court in switzerland.,2,gol elongs o ham maybe there #39;s some technical justification for why paul hamm was forced to defend hi gymnastics gold medal monday before a sports court in switzerland.,1
"team usa barely wins, but struggles not all players #39; fault now that everybody in and around usa basketball has breathed a huge sigh of relief, let #39;s not get carried away. ",1,"tem usa barely wins, but strugles not all players #39; fault now that everybody in and around usa basketball has breathed a hge igh of relief, let #39;s not get carried away. ",3
"georgian troops leave south ossetia the soldiers withdrew from the heights above the ossetian of capital of tskhinvali thursday, turning the area over to peacekeepers. georgia says three of its soldiers were killed in earlier fighting, while ossetian authorities say three civilians died ...",0,"eorgian troos leave south osseia the soldier withdrew from the heights above the ossetian of capital of tskhinvali thursday, turning the area over to peacekeepers. georgia says three o its soldiers were killed in earlier fighting, while ossetian authorities say three civilians died ...",1
plea for kidnapped aid worker meets with silence charity workers were still facing an agonising wait for news of iraq aid worker margaret hassan tonight after a televised plea to her kidnappers was met with silence.,0,lea for idnapped id orker meets with sience charity workers were still facing an agonising wait for news of iraq aid worker margaret hassan tonight after a televised plea to her kidnappers was met with silence.,3
"hungary citizenship fails due to low turnout (afp) afp - voters in hungary failed to turn out in sufficient numbers to pass a referendum to extend citizenship to millions of ethnic hungarians living in the region, a motion that split the country and drew fire from neighboring governments.",0,"hungar citizenship fails due to lo turnout (fp) ap - oters in hungary failed to turn out in sufficient numbers to pass a referendum to extend citizenship to millions of ethnic hungarians living in the region, a motion that split the country and drew fire from neighboring governments.",1
"pa. golfer cleared of not yelling 'fore' (ap) ap - a golfer plunked in the face by an errant ball was unable to convince a jury that the man who hit him was negligent for failing to yell ""fore!""",1,"pa. golfr cleare of no yeling 'fore' (a) ap - a golfer plunked in the face by an errant ball was unable to convince a jury that the man who hit him was negligent for failing to yell ""fore!""",2
"sex toys find niche market in church-influenced philippines (afp) afp - in this predominantly roman catholic country where prostitution is illegal and the church still wields considerable influence on the nation's morals, it is a brave person who goes into business selling sex toys.",2,"sex oys fid niche maket in church-influenced philippines (afp) afp - in this predomiantly rman catholic country where prostitution is illegal and the cchurchstill wields considerable influence on the nation's morals, it is a brave person who goes into business selling sex toys.",0
"conn. man, 70, oldest to swim channel london - a retired connecticut pilot has become the oldest person to swim the english channel. george brunstad, 70, left dover, england, saturday morning heading for the french coast...",0,"conn. ma, 70, oldest t swm channel lonon - a retired connecticut pilot has become the oldest person to swim the english channel. george brunstad, 70, left dover, england, saturday morning heading for the french coast...",3
"he's caught up in hurricane there was the \$5 million deutsche bank championship to prepare for and the ryder cup is a few weeks away, but the first order of business for jim furyk yesterday was to make sure his wife and children were headed for safety.",1,"h's caght up in hurricane ther ws the \$5 million deutsche bank championship o prepare for and the ryder cup is a few weeks away, but the first order of business for jim furyk yesterday was to make sure his wife and children were headed for safety.",2
"a so-so debut for microsoft #39;s blog service microsoft corp. made a belated entrance into the  quot;blogosphere quot; thursday, unveiling a free web-log publishing service one day after merriam-webster inc.",3,"a o-o debut for mcrosoft #39;s blog service microsoft corp. made a belated entrance into the  quot;blogosphere quot; thursday, unveiling a fee web-log publishing service one day after merriam-webster ic.",2
"bucs decline option on reliever boehringer jose mesa and salomon torres did most of their best work in tandem in 2004, so it is only fitting that they would come to terms on news deals with the pittsburgh pirates on the same day, too.",1,"bus declie opton on reliever boehringer ose mea and salomon torres did most of their best work in tandem in 2004, so it is only fitting that they would come to terms on news deals with the pittsburgh pirates on the same day, too.",0
"skulls on your symbian phone? don #39;t panic! petaling jaya: virus experts at british software security firm sophos plc have advised customers not to panic, following media reports of a trojan horse which infects cellphones.",3,skuls on your symian phon? don #39;t panic! petaling jaya: virus experts at british software security firm sophos plc have advised customers nt tt ppanic following media reports of a trojan horse which infects cellhones.,1
jubilant spain revels in glory of second davis cup spain hailed the fulfilment of an old dream and the rise of a new star on monday after the national team secured the country #39;s second davis cup title in five years.,1,jubilant spain revels in gloy of econd davs up painspained the fulfilment of an old dream and the rise of a new star on monday after the national team secured the country #39;s second davis cup title in five years.,2
ovitz defends his tenure michael ovitz said on tuesday that walt disney co. would have made a string of dazzling deals and shrewd strategic moves during his brief tenure as the company #39;s president ,2,ovit defeds hi tenure mihael vitz said on tuesday that walt disney co. would have made a string of dazzling deals and shrewd strategic moves during his brief tenure as the company #39;s president ,3
"southern africa faces food, water crises - study (reuters) reuters - southern africa faces major\challenges to feed its swelling populations and to keep its\wells from running dry, a study showed wednesday.",0,"outhern afica fces fod, watr crises - study (reuters) reuters - southern africa faces major\challenges to feed its swelling populations and to keep its\wells from running dry, a study showed wednesday.",1
"boeing gets downpayments boeing has received downpayments for up to 200 of its new 7e7 planes in addition to the known 52 orders it has gained, chief executive harry stonecipher said in an interview published on thursday.",2,"boing gets downpayments being has receive downpayments for u to 20 of its new 7e7 planes in addition to the known 52 orders it has gained, chief executive harry stonecipher said in an interview published on thursday.",3
"sony shows off new, smaller playstation sony on tuesday showed a smaller, book-sized playstation 2 that will go on sale worldwide next month and help the japanese electronics giant cut costs as video-game consoles continue to drop in price.",3,"sony show off ne, smaller playstaton sony on tuesday showed a smaller, ook-sized playstation 2 that will go on sale worldwide next month and help the japanese electronics giant cut costs as video-game consoles continue to drop in price.",2
"psp: region free there have been essentially four questions sent into the psp mailbag -- four questions, and a heck of a lot of hate mail. those questions are: when is psp shipping, what will psp cost, how long will psp #39;s ",1,"psp: region fre thre have been essenially four questions ent int the psp mailbag -- four questions, and a heck of a lot of hate mail. those questions are: when is psp shipping, what will psp cost, how long will psp #39;s ",3
"mining concern names outside managers sydney sons of gwalia, the world #39;s leading supplier of tantalum, appointed outside managers on monday after failing to reach agreement with creditors.",2,"minig cocern nams outside managers sydney sons of gwalia, the world #39;s leading supplier of tantalum, appointed outside managers on onday after failing to reach agrement with creditors.",1
"dell ac adaptors recalled october 8, 2004 - dell inc. is recalling about 2.9 million ac adapters nationwide_ 4.4 million worldwide_ used with notebook personal computers because they can overheat and cause a fire and electrical shock ",3,"dll ac adaptors recalled october 8, 204 - del inc. s recaling about 2.9 million ac adapters nationwide_ 4.4 million worldwide_ used with notebook personal computers because they can overheat and cause a fire and electrical shock ",2
"report: japan pm advisers see china military threat (reuters) reuters - in a move that could further chill ties\between the two asian powers, an advisory panel to japan's\prime minister will say china should be described as a military\threat in a defense review, the nihon keizai newspaper reported\on wednesday.",0,"report: japan p advisers se chin miltary threat (reuters) reuers - in a move that could further chill ties\between the two asian powers, an advisory panel to japan's\prime minister will say china should be described as a military\threat in a defense review, the nihon keizai newspaper reported\on wednesday.",3
